article_token_hit_rate,byte_hit_rate,cache_bytes_peak,cache_only_speedup,cache_only_speedup_ci95_high,cache_only_speedup_ci95_low,cache_only_ttft_reduction_percent,cached_ttft_mean_s,cached_ttft_p50_s,cached_ttft_p95_s,end_to_end_speedup,evictions,full_document_hit_rate,full_uncached_ttft_mean_s,full_uncached_ttft_p50_s,full_uncached_ttft_p95_s,label,policy,run,segmentation_speedup,segmented_ttft_mean_s,segmented_ttft_p50_s,segmented_ttft_p95_s,storage,strategy,workload
0.20310601099305683,0.20310601099305683,4294893568,1.1886650513897483,1.3305427341050569,1.0782550907067536,15.872011309591993,1.6338638861799994,2.06291051900007,2.6962628706000253,3.71622716311821,56,0.19,6.071809354659993,6.691952415999992,8.986808050950009,Document LRU FP16,lru,02_document_lru_random_fp16_4gib,3.126387167497958,1.942116900230003,2.118692424999608,2.7253178734002628,accelerator-fp16,document,random
0.20302292772407232,0.20302292772407232,4294836224,0.8318790072842421,0.9051936506571218,0.7722223827539787,-20.209789073125762,2.334614629320015,2.764394935499922,3.7261661207999963,2.6007758532843948,21169,0.0,6.071809354659993,6.691952415999992,8.986808050950009,Fixed-block LRU FP16,lru,03_fixed_block_lru_random_fp16_4gib,3.126387167497958,1.942116900230003,2.118692424999608,2.7253178734002628,accelerator-fp16,fixed-block,random
0.20256189703539348,0.20256189703539348,4294664192,1.188023632247849,1.332180535598363,1.0781140030946677,15.826590241482918,1.6347460164200107,2.08869104900009,2.7023222604500456,3.7142218385439882,58,0.19,6.071809354659993,6.691952415999992,8.986808050950009,Radix LRU FP16,lru,04_radix_lru_random_fp16_4gib,3.126387167497958,1.942116900230003,2.118692424999608,2.7253178734002628,accelerator-fp16,radix,random
0.32703692481127067,0.3270368380786603,4294127936,1.3335617098073875,1.543040755964387,1.1777425099216783,25.01284397671896,1.4563382301299816,1.6939624739999317,2.7826371973000046,4.169230216608452,19,0.31,6.071809354659993,6.691952415999992,8.986808050950009,Document LRU CPU INT8,lru,05_document_lru_random_int8_4gib,3.126387167497958,1.942116900230003,2.118692424999608,2.7253178734002628,cpu-int8,document,random
0.5592926884650318,0.5592926884650318,4249104384,2.1917442323349126,2.779552620117427,1.808131978469446,54.3742383236625,0.9566153959700113,0.06427988699988418,2.5232051890501226,6.5244540454225275,20,0.55,6.2413931901500135,6.410250482499919,8.139133000350217,Document LRU FP16,lru,07_document_lru_zipf_fp16_4gib,2.9768318534466434,2.0966562766800507,2.1423205549995146,2.523099693900531,accelerator-fp16,document,zipf
0.5587029468160258,0.5587029468160258,4285431808,2.1869001705522155,2.7685478831783046,1.8063206963782932,54.27317563620249,0.9587343331500233,0.06457112900011452,2.52544077115017,6.510034088007733,22,0.55,6.2413931901500135,6.410250482499919,8.139133000350217,Document GDSF FP16,gdsf,08_document_gdsf_zipf_fp16_4gib,2.9768318534466434,2.0966562766800507,2.1423205549995146,2.523099693900531,accelerator-fp16,document,zipf
